_id,feedback,orderID,feedback_text
64324a0e362c27c707fe3080,1,64316ada362c27c707fe22c8,The food was made with high-quality ingredients and was a great value for the price.
64324a0e362c27c707fe3081,5,64316ada362c27c707fe22c9,The food was not properly packaged and spilled during transportation.
64324a0e362c27c707fe3082,1,64316ada362c27c707fe22ca,The restaurant had a great reputation for their cleanliness and hygiene practices.
64324a0e362c27c707fe3083,2,64316ada362c27c707fe22cb,The restaurant had untrained staff who did not know how to handle customer complaints.
64324a0e362c27c707fe3084,1,64316ada362c27c707fe22cc,The food had an acceptable level of tenderness.
64324a0e362c27c707fe3085,5,64316ada362c27c707fe22cd,The restaurant had a great system for tracking our order and providing updates on its status.
64324a0e362c27c707fe3086,5,64316ada362c27c707fe22ce,The food was served at an appropriate temperature.
64324a0e362c27c707fe3087,5,64316ada362c27c707fe22cf,The restaurant had a great system for customizing orders to our specific preferences.
64324a0e362c27c707fe3088,3,64316ada362c27c707fe22d0,"The restaurant's website was easy to navigate, and it had all the information we needed."
64324a0e362c27c707fe3089,4,64316ada362c27c707fe22d1,The food had an acceptable level of chewiness.
64324a0e362c27c707fe308a,4,64316ada362c27c707fe22d2,"The delivery driver followed our special instructions perfectly, which made our meal even better."
64324a0e362c27c707fe308b,5,64316ada362c27c707fe22d3,The food was seasoned perfectly and was not too greasy or heavy.
64324a0e362c27c707fe308c,5,64316ada362c27c707fe22d4,"The food was too sweet or too salty, making it difficult to enjoy."
64324a0e362c27c707fe308d,5,64316ada362c27c707fe22d5,"The restaurant provided updates on the status of our order, which was very helpful."
64324a0e362c27c707fe308e,3,64316ada362c27c707fe22d6,The food was served at an appropriate temperature.
64324a0e362c27c707fe308f,4,64316ada362c27c707fe22d7,"The food was delivered with a personalized note from the chef, which was a lovely touch."
64324a0e362c27c707fe3090,2,64316ada362c27c707fe22d8,The food had an acceptable level of sweetness.
64324a0e362c27c707fe3091,5,64316ada362c27c707fe22d9,The restaurant's staff was unprofessional and lacked proper training.
64324a0e362c27c707fe3092,5,64316ada362c27c707fe22da,The restaurant had a great selection of beverages that paired well with our meal.
64324a0e362c27c707fe3093,3,64316ada362c27c707fe22db,The food had a strange odor and was not fresh.
64324a0e362c27c707fe3094,5,64316ada362c27c707fe22dc,The restaurant had a decent selection of wines to choose from.
64324a0e362c27c707fe3095,4,64316ada362c27c707fe22dd,The food had a strange texture and was not enjoyable to eat.
64324a0e362c27c707fe3096,4,64316ada362c27c707fe22de,The food was not cooked evenly and some parts were overcooked while others were undercooked.
64324a0e362c27c707fe3097,3,64316ada362c27c707fe22df,The restaurant's menu had a good balance of spicy and non-spicy dishes.
64324a0e362c27c707fe3098,4,64316ada362c27c707fe22e0,"The restaurant provided plenty of options for dietary restrictions, which was greatly appreciated."
64324a0e362c27c707fe3099,1,64316ada362c27c707fe22e1,The restaurant had a decent selection of dishes to choose from.
64324a0e362c27c707fe309a,5,64316ada362c27c707fe22e2,The restaurant's menu had a good balance of spicy and non-spicy dishes.
64324a0e362c27c707fe309b,3,64316ada362c27c707fe22e3,The restaurant's menu had a good balance of classic and modern dishes.
64324a0e362c27c707fe309c,1,64316ada362c27c707fe22e4,The food had an acceptable level of temperature.
64324a0e362c27c707fe309d,1,64316ada362c27c707fe22e5,The food was not properly packaged for takeout and spilled during transportation.
64324a0e362c27c707fe309e,2,64316ada362c27c707fe22e6,The restaurant's menu had a good balance of vegetarian and non-vegetarian options.
64324a0e362c27c707fe309f,1,64316ada362c27c707fe22e7,The food was stale and tasted old.
64324a0e362c27c707fe30a0,2,64316ada362c27c707fe22e8,The restaurant's prices were not particularly expensive or cheap.
64324a0e362c27c707fe30a1,3,64316ada362c27c707fe22e9,The restaurant's prices were in line with other restaurants in the area.
64324a0e362c27c707fe30a2,5,64316ada362c27c707fe22ea,The restaurant's delivery driver was late or did not deliver our food at all.
64324a0e362c27c707fe30a3,3,64316ada362c27c707fe22eb,The restaurant's hygiene practices were questionable and made us feel uneasy.
64324a0e362c27c707fe30a4,1,64316ada362c27c707fe22ec,The restaurant's location was neither too far nor too close.
64324a0e362c27c707fe30a5,1,64316ada362c27c707fe22ed,The food was not properly packaged and spilled during transportation.
64324a0e362c27c707fe30a6,2,64316ada362c27c707fe22ee,The food was reasonably priced and was a great value for the quality.
64324a0e362c27c707fe30a7,3,64316ada362c27c707fe22ef,The restaurant had a limited menu selection.
64324a0e362c27c707fe30a8,1,64316ada362c27c707fe22f0,The food had an acceptable level of spiciness.
64324a0e362c27c707fe30a9,1,64316ada362c27c707fe22f1,The restaurant had a great loyalty program that rewarded us for our repeat business.
64324a0e362c27c707fe30aa,2,64316ada362c27c707fe22f2,The restaurant's service was prompt but not exceptional.
64324a0e362c27c707fe30ab,1,64316ada362c27c707fe22f3,The restaurant had a great selection of appetizers that we couldn't resist trying.
64324a0e362c27c707fe30ac,4,64316ada362c27c707fe22f4,The food was made with high-quality ingredients and was worth every penny.
64324a0e362c27c707fe30ad,1,64316ada362c27c707fe22f5,The restaurant's online ordering system was functional and easy to use.
64324a0e362c27c707fe30ae,3,64316ada362c27c707fe22f6,The online ordering process was convenient and saved us a lot of time.
64324a0e362c27c707fe30af,4,64316ada362c27c707fe22f7,The restaurant took too long to prepare our food.
64324a0e362c27c707fe30b0,5,64316ada362c27c707fe22f8,The food had an acceptable level of spiciness.
64324a0e362c27c707fe30b1,3,64316ada362c27c707fe22f9,The restaurant's atmosphere was too loud or chaotic.
64324a0e362c27c707fe30b2,1,64316ada362c27c707fe22fa,The restaurant's staff was unprofessional and lacked proper training.
64324a0e362c27c707fe30b3,5,64316ada362c27c707fe22fb,The restaurant's prices were in line with other restaurants in the area.
64324a0e362c27c707fe30b4,3,64316ada362c27c707fe22fc,The restaurant had poor customer service and did not resolve our issue.
64324a0e362c27c707fe30b5,2,64316ada362c27c707fe22fd,The restaurant did not have the ingredients to make the dish we wanted to order.
64324a0e362c27c707fe30b6,1,64316ada362c27c707fe22fe,"The restaurant had a great atmosphere, and we couldn't wait to visit in person."
64324a0e362c27c707fe30b7,3,64316ada362c27c707fe22ff,The food had an acceptable level of moisture.
64324a0e362c27c707fe30b8,3,64316ada362c27c707fe2300,"The food was delivered hot and fresh, just as if we were dining in at the restaurant."
64324a0e362c27c707fe30b9,3,64316ada362c27c707fe2301,The restaurant's menu had a good variety of cuisines.
64324a0e362c27c707fe30ba,2,64316ada362c27c707fe2302,The restaurant's online ordering system was functional and easy to use.
64324a0e362c27c707fe30bb,3,64316ada362c27c707fe2303,The food had an acceptable level of spiciness.
64324a0e362c27c707fe30bc,1,64316ada362c27c707fe2304,The food was packaged in a way that kept it warm and fresh during delivery.
64324a0e362c27c707fe30bd,4,64316ada362c27c707fe2305,The online ordering process allowed us to easily place a group order for our family and friends.
64324a0e362c27c707fe30be,2,64316ada362c27c707fe2306,"The food was not properly cooked or seasoned, making it unappetizing."
64324a0e362c27c707fe30bf,4,64316ada362c27c707fe2307,"The restaurant's staff was prompt and courteous, but didn't go above and beyond."
64324a0e362c27c707fe30c0,4,64316ada362c27c707fe2308,"The food was too greasy and oily, leaving an unpleasant taste in our mouths."
64324a0e362c27c707fe30c1,4,64316ada362c27c707fe2309,The restaurant's prices were inconsistent or not clearly advertised.
64324a0e362c27c707fe30c2,2,64316ada362c27c707fe230a,The food had an acceptable level of seasoning and spices.
64324a0e362c27c707fe30c3,3,64316ada362c27c707fe230b,The restaurant had a dirty and unsanitary dining area.
64324a0e362c27c707fe30c4,5,64316ada362c27c707fe230c,The food was well-prepared and tasted just like it would in the restaurant.
64324a0e362c27c707fe30c5,2,64316ada362c27c707fe230d,The food was well-seasoned and had just the right amount of spice.
64324a0e362c27c707fe30c6,5,64316ada362c27c707fe230e,The restaurant had a great variety of ethnic cuisines to choose from.
64324a0e362c27c707fe30c7,2,64316ada362c27c707fe230f,The restaurant had a good selection of side dishes to choose from.
64324a0e362c27c707fe30c8,2,64316ada362c27c707fe2310,The food was seasoned perfectly and was not too salty or too spicy.
64324a0e362c27c707fe30c9,1,64316ada362c27c707fe2311,"The restaurant's staff was rude or unprofessional, leading to a negative experience."
64324a0e362c27c707fe30ca,2,64316ada362c27c707fe2312,"The food was too greasy and oily, leaving an unpleasant taste in our mouths."
64324a0e362c27c707fe30cb,1,64316ada362c27c707fe2313,The restaurant's portion sizes were inconsistent and varied from dish to dish.
64324a0e362c27c707fe30cc,3,64316ada362c27c707fe2314,The restaurant was out of the dish we wanted to order.
64324a0e362c27c707fe30cd,5,64316ada362c27c707fe2315,The restaurant's customer service was unhelpful and did not resolve our issues.
64324a0e362c27c707fe30ce,3,64316ada362c27c707fe2316,The food was not properly labeled and we had to guess what we were eating.
64324a0e362c27c707fe30cf,3,64316ada362c27c707fe2317,The restaurant's online ordering system was functional and easy to use.
64324a0e362c27c707fe30d0,3,64316ada362c27c707fe2318,The food was not properly cooked and we were concerned about food poisoning.
64324a0e362c27c707fe30d1,1,64316ada362c27c707fe2319,"The restaurant's customer service was excellent, and they were very responsive to our questions and concerns."
64324a0e362c27c707fe30d2,1,64316ada362c27c707fe231a,"The food was perfectly portioned, and we didn't feel like we were overeating."
64324a0e362c27c707fe30d3,5,64316ada362c27c707fe231b,The restaurant had great specials and promotions that made our meal even more affordable.
64324a0e362c27c707fe30d4,3,64316ada362c27c707fe231c,"The food was delivered earlier than expected, which was a pleasant surprise."
64324a0e362c27c707fe30d5,5,64316ada362c27c707fe231d,The food was delicious and exceeded our expectations.
64324a0e362c27c707fe30d6,3,64316ada362c27c707fe231e,The restaurant's service was prompt but not exceptional.
64324a0e362c27c707fe30d7,3,64316ada362c27c707fe231f,"The food was delivered with all the necessary utensils and condiments, which was very thoughtful."
64324a0e362c27c707fe30d8,2,64316ada362c27c707fe2320,The food had an acceptable level of spiciness and heat.
64324a0e362c27c707fe30d9,1,64316ada362c27c707fe2321,The online ordering process allowed us to easily make changes to our order before it was submitted.
64324a0e362c27c707fe30da,4,64316ada362c27c707fe2322,The restaurant did not have the ingredients to make the dish we wanted to order.
64324a0e362c27c707fe30db,2,64316ada362c27c707fe2323,The restaurant's menu had a good balance of classic and modern dishes.
64324a0e362c27c707fe30dc,5,64316ada362c27c707fe2324,The restaurant was out of the dish we wanted to order.
64324a0e362c27c707fe30dd,3,64316ada362c27c707fe2325,"The food was cooked to an acceptable level, but nothing extraordinary."
64324a0e362c27c707fe30de,2,64316ada362c27c707fe2326,The restaurant had a good selection of side dishes to choose from.
64324a0e362c27c707fe30df,5,64316ada362c27c707fe2327,The restaurant's waitstaff was unattentive and did not provide good service.
64324a0e362c27c707fe30e0,2,64316ada362c27c707fe2328,The online ordering process allowed us to easily make changes to our order before it was submitted.
64324a0e362c27c707fe30e1,1,64316ada362c27c707fe2329,"The ordering process was intuitive and easy to follow, even for first-time users."
64324a0e362c27c707fe30e2,4,64316ada362c27c707fe232a,The restaurant took too long to prepare our food.
64324a0e362c27c707fe30e3,2,64316ada362c27c707fe232b,The food was the perfect temperature and was not overcooked or undercooked.
64324a0e362c27c707fe30e4,5,64316ada362c27c707fe232c,The restaurant had a long wait time for seating and service.
64324a0e362c27c707fe30e5,4,64316ada362c27c707fe232d,The food was packaged in a way that kept it warm and fresh during delivery.
64324a0e362c27c707fe30e6,5,64316ada362c27c707fe232e,The restaurant had poor communication about our order status.
64324a0e362c27c707fe30e7,1,64316ada362c27c707fe232f,The food had an acceptable level of tenderness and texture.
64324a0e362c27c707fe30e8,1,64316ada362c27c707fe2330,The food was undercooked and not safe to eat.
64324a0e362c27c707fe30e9,1,64316ada362c27c707fe2331,The food had an unusual texture and was not enjoyable to eat.
64324a0e362c27c707fe30ea,5,64316ada362c27c707fe2332,The food had an acceptable level of juiciness.
64324a0e362c27c707fe30eb,3,64316ada362c27c707fe2333,"The food was delivered with care and attention to detail, which we appreciated."
64324a0e362c27c707fe30ec,4,64316ada362c27c707fe2334,The restaurant had excellent customer service and was very accommodating to our needs.
64324a0e362c27c707fe30ed,2,64316ada362c27c707fe2335,"The restaurant's service was slow and inefficient, leading to a long wait time."
64324a0e362c27c707fe30ee,4,64316ada362c27c707fe2336,The restaurant's menu had a good balance of classic and modern cuisine.
64324a0e362c27c707fe30ef,2,64316ada362c27c707fe2337,The food was not properly cooked and we were concerned about food poisoning.
64324a0e362c27c707fe30f0,3,64316ada362c27c707fe2338,The food was made with high-quality ingredients and was worth every penny.
64324a0e362c27c707fe30f1,4,64316ada362c27c707fe2339,The online ordering process was seamless and easy to use.
64324a0e362c27c707fe30f2,4,64316ada362c27c707fe233a,The restaurant's prices were neither too expensive nor too cheap.
64324a0e362c27c707fe30f3,1,64316ada362c27c707fe233b,The restaurant had great communication with us throughout the ordering and delivery process.
64324a0e362c27c707fe30f4,5,64316ada362c27c707fe233c,"The delivery driver was friendly and accommodating, and he made sure our order was complete before leaving."
64324a0e362c27c707fe30f5,4,64316ada362c27c707fe233d,"The food was delivered earlier than expected, which was a pleasant surprise."
64324a0e362c27c707fe30f6,4,64316ada362c27c707fe233e,"The food arrived hot and ready to eat, and it tasted even better than we had hoped."
64324a0e362c27c707fe30f7,4,64316ada362c27c707fe233f,"The food was prepared quickly and delivered promptly, which was a huge plus."
64324a0e362c27c707fe30f8,2,64316ada362c27c707fe2340,The online ordering process allowed us to easily make changes to our order before it was submitted.
64324a0e362c27c707fe30f9,2,64316ada362c27c707fe2341,The online ordering process allowed us to easily place a group order for our family and friends.
64324a0e362c27c707fe30fa,3,64316ada362c27c707fe2342,The restaurant had a decent selection of wines to choose from.
64324a0e362c27c707fe30fb,3,64316ada362c27c707fe2343,The restaurant's service was efficient but not overly friendly.
64324a0e362c27c707fe30fc,4,64316ada362c27c707fe2344,The restaurant had a good selection of side dishes to choose from.
64324a0e362c27c707fe30fd,5,64316ada362c27c707fe2345,The restaurant had great reviews on social media that helped us make our decision to order.
64324a0e362c27c707fe30fe,2,64316ada362c27c707fe2346,"The restaurant provided plenty of options for dietary restrictions, which was greatly appreciated."
64324a0e362c27c707fe30ff,4,64316ada362c27c707fe2347,The restaurant's ambiance was comfortable but not outstanding.
64324a0e362c27c707fe3100,5,64316ada362c27c707fe2348,The restaurant's prices were in line with other restaurants in the area.
64324a0e362c27c707fe3101,2,64316ada362c27c707fe2349,The food had an acceptable level of freshness.
64324a0e362c27c707fe3102,2,64316ada362c27c707fe234a,The restaurant had great specials and promotions that made our meal even more affordable.
64324a0e362c27c707fe3103,3,64316ada362c27c707fe234b,The food was served at an appropriate temperature.
64324a0e362c27c707fe3104,4,64316ada362c27c707fe234c,The food was well-packaged and arrived in perfect condition.
64324a0e362c27c707fe3105,1,64316ada362c27c707fe234d,The food had an acceptable level of doneness and temperature.
64324a0e362c27c707fe3106,5,64316ada362c27c707fe234e,The restaurant's location was convenient but not exceptional.
64324a0e362c27c707fe3107,5,64316ada362c27c707fe234f,The restaurant had a good selection of sides to choose from.
64324a0e362c27c707fe3108,5,64316ada362c27c707fe2350,The food had a strange texture and was not enjoyable to eat.
64324a0e362c27c707fe3109,2,64316ada362c27c707fe2351,The restaurant's location was in a decent area.
64324a0e362c27c707fe310a,4,64316ada362c27c707fe2352,The restaurant's menu was unclear and difficult to navigate.
64324a0e362c27c707fe310b,2,64316ada362c27c707fe2353,The food had a strange texture and was difficult to chew or swallow.
64324a0e362c27c707fe310c,2,64316ada362c27c707fe2354,The restaurant's food was not presented well and looked unappealing.
64324a0e362c27c707fe310d,1,64316ada362c27c707fe2355,The restaurant had a great selection of healthy options for those watching their diet.
64324a0e362c27c707fe310e,5,64316ada362c27c707fe2356,The food had a strange texture and was difficult to chew or swallow.
64324a0e362c27c707fe310f,3,64316ada362c27c707fe2357,The food had an acceptable level of freshness.
64324a0e362c27c707fe3110,3,64316ada362c27c707fe2358,The restaurant had a great selection of sides that complemented our main dish perfectly.
64324a0e362c27c707fe3111,3,64316ada362c27c707fe2359,"The food was delivered hot and fresh, just as if we were dining in at the restaurant."
64324a0e362c27c707fe3112,5,64316ada362c27c707fe235a,The food was not fresh and tasted stale or expired.
64324a0e362c27c707fe3113,5,64316ada362c27c707fe235b,The food arrived cold and unappetizing.
64324a0e362c27c707fe3114,3,64316ada362c27c707fe235c,The restaurant's online ordering system was functional and easy to use.
64324a0e362c27c707fe3115,2,64316ada362c27c707fe235d,The food had an acceptable level of tenderness.
64324a0e362c27c707fe3116,1,64316ada362c27c707fe235e,"The restaurant's staff was rude or unprofessional, leading to a negative experience."
64324a0e362c27c707fe3117,2,64316ada362c27c707fe235f,The food had an acceptable level of aroma and fragrance.
64324a0e362c27c707fe3118,3,64316ada362c27c707fe2360,"The food was delivered hot and fresh, just as if we were dining in at the restaurant."
64324a0e362c27c707fe3119,1,64316ada362c27c707fe2361,The food was prepared with care and attention to detail.
64324a0e362c27c707fe311a,3,64316ada362c27c707fe2362,"The food was not cooked to our liking or specifications, despite our requests."
64324a0e362c27c707fe311b,3,64316ada362c27c707fe2363,The restaurant's pricing was neither too expensive nor too cheap.
64324a0e362c27c707fe311c,2,64316ada362c27c707fe2364,The restaurant's menu had a variety of options to choose from.
64324a0e362c27c707fe311d,3,64316ada362c27c707fe2365,The food was delicious and exceeded our expectations.
64324a0e362c27c707fe311e,5,64316ada362c27c707fe2366,"The restaurant's ambiance was comfortable, but not particularly unique."
64324a0e362c27c707fe311f,2,64316ada362c27c707fe2367,The online ordering process allowed us to easily place a group order for our family and friends.
64324a0e362c27c707fe3120,3,64316ada362c27c707fe2368,"The food was too heavy or too light, leaving us feeling unsatisfied."
64324a0e362c27c707fe3121,3,64316ada362c27c707fe2369,The food was neither too salty nor too sweet.
64324a0e362c27c707fe3122,4,64316ada362c27c707fe236a,"The food was perfectly cooked and seasoned, and it was obvious that the chef put a lot of effort into the dish."
64324a0e362c27c707fe3123,3,64316ada362c27c707fe236b,"The food was packaged well, and everything arrived intact."
64324a0e362c27c707fe3124,2,64316ada362c27c707fe236c,"The food was delivered promptly, and the packaging kept everything in great condition."
64324a0e362c27c707fe3125,5,64316ada362c27c707fe236d,The food was overcooked and burnt.
64324a0e362c27c707fe3126,3,64316ada362c27c707fe236e,"The food was perfectly portioned, and we didn't feel like we were overeating."
64324a0e362c27c707fe3127,3,64316ada362c27c707fe236f,The food was served at an appropriate temperature.
64324a0e362c27c707fe3128,3,64316ada362c27c707fe2370,The food was prepared correctly but lacked standout flavor.
64324a0e362c27c707fe3129,4,64316ada362c27c707fe2371,The restaurant's menu had a good balance of local and international dishes.
64324a0e362c27c707fe312a,2,64316ada362c27c707fe2372,The food had a strange appearance and did not look like it was supposed to.
64324a0e362c27c707fe312b,4,64316ada362c27c707fe2373,The restaurant had a limited menu selection.
64324a0e362c27c707fe312c,5,64316ada362c27c707fe2374,The restaurant had a great mobile app that made ordering even more convenient.
64324a0e362c27c707fe312d,2,64316ada362c27c707fe2375,"The food was cooked to an acceptable level, but nothing extraordinary."
64324a0e362c27c707fe312e,1,64316ada362c27c707fe2376,"The restaurant had great reviews and ratings online, which gave us confidence in our choice."
64324a0e362c27c707fe312f,2,64316ada362c27c707fe2377,"The food was not cooked to our liking or specifications, despite our requests."
64324a0e362c27c707fe3130,4,64316ada362c27c707fe2378,The food had an acceptable level of saltiness.
64324a0e362c27c707fe3131,3,64316ada362c27c707fe2379,The food had an acceptable level of spiciness.
64324a0e362c27c707fe3132,1,64316ada362c27c707fe237a,The food was not properly cooked and was still raw in the middle.
64324a0e362c27c707fe3133,4,64316ada362c27c707fe237b,"The restaurant had a great atmosphere, and we couldn't wait to visit in person."
64324a0e362c27c707fe3134,2,64316ada362c27c707fe237c,The food had an acceptable level of seasoning.
64324a0e362c27c707fe3135,3,64316ada362c27c707fe237d,The food was not properly cooked and we were concerned about food poisoning.
64324a0e362c27c707fe3136,2,64316ada362c27c707fe237e,"The food was seasoned and cooked to perfection, and we couldn't have asked for more."
64324a0e362c27c707fe3137,4,64316ada362c27c707fe237f,The restaurant had a good selection of sauces to choose from.
64324a0e362c27c707fe3138,2,64316ada362c27c707fe2380,The restaurant's menu had a good balance of vegetarian and non-vegetarian options.
64324a0e362c27c707fe3139,3,64316ada362c27c707fe2381,"The online ordering process allowed us to save our favorite dishes for future orders, which was a nice feature."
